"0.0, 0.0, 0.466, 0.86, 0.106, 0.77, 0.331, 0.245, 0.141, 0.339, 0.42, 0.59, 0.853, 0.695, 0.567, 0.94, 0.731, 0.334, 1.0, 1.0, 2.51859975283"
"0.0, 0.0, 0.173, 0.193, 0.403, 0.312, 0.753, 0.034, 0.248, 0.226, 0.886, 0.247, 0.76, 0.984, 0.33, 0.708, 0.34, 0.706, 1.0, 1.0, 4.06454300266"
"0.0, 0.0, 0.323, 0.539, 0.449, 0.324, 0.808, 0.916, 0.441, 0.501, 0.124, 0.733, 0.105, 0.744, 0.546, 0.602, 0.173, 0.867, 1.0, 1.0, 4.33549147832"
"0.0, 0.0, 0.65, 0.629, 0.484, 0.754, 0.546, 0.224, 0.657, 0.787, 0.397, 0.782, 0.572, 0.872, 0.853, 0.729, 0.381, 0.289, 1.0, 1.0, 6.38676073492"
"0.0, 0.0, 0.107, 0.337, 0.274, 0.933, 0.659, 0.659, 0.5, 0.074, 0.511, 0.835, 0.494, 0.851, 0.184, 0.407, 0.056, 0.131, 1.0, 1.0, 2.56474456346"
"0.0, 0.0, 0.934, 0.347, 0.697, 0.259, 0.476, 0.884, 0.583, 0.639, 0.241, 0.863, 0.376, 0.19, 0.608, 0.204, 0.16, 0.785, 1.0, 1.0, 2.79760731581"
"0.0, 0.0, 0.237, 0.351, 0.363, 0.28, 0.704, 0.562, 0.66, 0.622, 0.742, 0.617, 0.497, 0.141, 0.788, 0.81, 0.218, 0.822, 1.0, 1.0, 4.50038264460"
"0.0, 0.0, 0.745, 0.594, 0.882, 0.656, 0.411, 0.53, 0.68, 0.639, 0.804, 0.87, 0.124, 0.808, 0.061, 0.136, 0.541, 0.745, 1.0, 1.0, 2.58141421385"
"0.0, 0.0, 0.601, 0.425, 0.847, 0.38, 0.315, 0.097, 0.757, 0.293, 0.826, 0.493, 0.142, 0.553, 0.631, 0.213, 0.29, 0.334, 1.0, 1.0, 3.37803627361"
"0.0, 0.0, 0.03, 0.531, 0.188, 0.537, 0.427, 0.687, 0.241, 0.403, 0.732, 0.289, 0.51, 0.36, 0.392, 0.247, 0.582, 0.667, 1.0, 1.0, 5.93419044979"
"0.0, 0.0, 0.018, 0.298, 0.081, 0.601, 0.332, 0.829, 0.453, 0.614, 0.595, 0.205, 0.273, 0.309, 0.251, 0.472, 0.378, 0.322, 1.0, 1.0, 5.09267034183"
"0.0, 0.0, 0.571, 0.463, 0.796, 0.46, 0.342, 0.079, 0.748, 0.333, 0.73, 0.35, 0.154, 0.416, 0.555, 0.249, 0.282, 0.453, 1.0, 1.0, 5.55086583952"
"0.0, 0.0, 0.4, 0.379, 0.453, 0.785, 0.289, 0.471, 0.72, 0.264, 0.57, 0.618, 0.431, 0.826, 0.614, 0.18, 0.255, 0.809, 1.0, 1.0, 5.29995362626"
"0.0, 0.0, 0.25, 0.352, 0.077, 0.416, 0.672, 0.617, 0.674, 0.276, 0.375, 0.564, 0.922, 0.261, 0.25, 0.901, 0.433, 0.372, 1.0, 1.0, 1.98438135472"
"0.0, 0.0, 0.424, 0.441, 0.568, 0.114, 0.42, 0.246, 0.714, 0.643, 0.343, 0.837, 0.597, 0.571, 0.202, 0.234, 0.562, 0.495, 1.0, 1.0, 4.24489257217"
"0.0, 0.0, 0.028, 0.789, 0.7, 0.225, 0.147, 0.211, 0.693, 0.434, 0.647, 0.935, 0.812, 0.164, 0.631, 0.299, 0.628, 0.789, 1.0, 1.0, 1.71549364732"
"0.0, 0.0, 0.149, 0.385, 0.341, 0.682, 0.737, 0.05, 0.085, 0.658, 0.061, 0.167, 0.228, 0.244, 0.308, 0.301, 0.048, 0.865, 1.0, 1.0, 5.24133082806"
"0.0, 0.0, 0.567, 0.403, 0.309, 0.487, 0.497, 0.352, 0.228, 0.407, 0.762, 0.142, 0.376, 0.652, 0.498, 0.456, 0.166, 0.372, 1.0, 1.0, 8.40399925968"
"0.0, 0.0, 0.203, 0.318, 0.723, 0.823, 0.795, 0.869, 0.422, 0.885, 0.586, 0.67, 0.575, 0.502, 0.583, 0.232, 0.393, 0.235, 1.0, 1.0, 3.60687802423"
"0.0, 0.0, 0.35, 0.461, 0.01, 0.918, 0.558, 0.564, 0.695, 0.388, 0.519, 0.712, 0.351, 0.654, 0.905, 0.297, 0.325, 0.385, 1.0, 1.0, 5.39668230025"
"0.0, 0.0, 0.366, 0.278, 0.025, 0.488, 0.552, 0.785, 0.345, 0.795, 0.613, 0.504, 0.708, 0.767, 0.639, 0.495, 0.576, 0.619, 1.0, 1.0, 4.10759145499"
"0.0, 0.0, 0.112, 0.873, 0.599, 0.133, 0.662, 0.705, 0.674, 0.421, 0.831, 0.193, 0.329, 0.273, 0.73, 0.284, 0.732, 0.774, 1.0, 1.0, 4.71989239331"
"0.0, 0.0, 0.893, 0.175, 0.184, 0.386, 0.17, 0.579, 0.662, 0.841, 0.665, 0.842, 0.195, 0.685, 0.461, 0.871, 0.394, 0.085, 1.0, 1.0, 3.15897435396"
"0.0, 0.0, 0.676, 0.778, 0.254, 0.877, 0.637, 0.179, 0.647, 0.062, 0.468, 0.405, 0.128, 0.777, 0.239, 0.78, 0.646, 0.238, 1.0, 1.0, 4.16306796378"
"0.0, 0.0, 0.83, 0.459, 0.424, 0.814, 0.258, 0.765, 0.984, 0.795, 0.617, 0.707, 0.306, 0.509, 0.309, 0.645, 0.458, 0.603, 1.0, 1.0, 5.83443873489"
"0.0, 0.0, 0.445, 0.429, 0.63, 0.244, 0.399, 0.225, 0.751, 0.663, 0.337, 0.794, 0.535, 0.621, 0.337, 0.314, 0.516, 0.461, 1.0, 1.0, 6.41629636638"
"0.0, 0.0, 0.742, 0.464, 0.559, 0.408, 0.198, 0.785, 0.349, 0.71, 0.281, 0.639, 0.666, 0.242, 0.66, 0.25, 0.236, 0.662, 1.0, 1.0, 7.30782012571"
"0.0, 0.0, 0.601, 0.425, 0.847, 0.38, 0.17, 0.579, 0.662, 0.841, 0.662, 0.842, 0.195, 0.685, 0.461, 0.871, 0.394, 0.085, 1.0, 1.0, 2.37959983241"
"0.0, 0.0, 0.536, 0.398, 0.703, 0.391, 0.356, 0.218, 0.79, 0.375, 0.803, 0.569, 0.16, 0.603, 0.597, 0.24, 0.259, 0.318, 1.0, 1.0, 4.55360681784"
"0.0, 0.0, 0.655, 0.725, 0.399, 0.834, 0.581, 0.222, 0.554, 0.341, 0.459, 0.547, 0.154, 0.801, 0.621, 0.786, 0.426, 0.417, 1.0, 1.0, 5.16874089679"
"0.0, 0.0, 0.474, 0.626, 0.603, 0.438, 0.716, 0.068, 0.714, 0.643, 0.343, 0.834, 0.597, 0.571, 0.202, 0.234, 0.562, 0.495, 1.0, 1.0, 4.03190059309"
"0.0, 0.0, 0.344, 0.51, 0.594, 0.136, 0.365, 0.239, 0.709, 0.601, 0.403, 0.856, 0.64, 0.489, 0.287, 0.247, 0.618, 0.553, 1.0, 1.0, 4.32981640910"
"0.0, 0.0, 0.836, 0.517, 0.684, 0.709, 0.35, 0.55, 0.569, 0.656, 0.759, 0.709, 0.66, 0.524, 0.159, 0.159, 0.561, 0.757, 1.0, 1.0, 4.18553706436"
"0.0, 0.0, 0.36, 0.723, 0.21, 0.49, 0.032, 0.704, 0.258, 0.388, 0.519, 0.712, 0.351, 0.654, 0.905, 0.297, 0.325, 0.385, 1.0, 1.0, 2.24793317113"
"0.0, 0.0, 0.25, 0.352, 0.077, 0.416, 0.672, 0.617, 0.722, 0.358, 0.472, 0.61, 0.833, 0.379, 0.236, 0.802, 0.357, 0.323, 1.0, 1.0, 2.97679893395"
"0.0, 0.0, 0.315, 0.86, 0.639, 0.405, 0.679, 0.37, 0.102, 0.303, 0.076, 0.548, 0.76, 0.828, 0.438, 0.7, 0.742, 0.312, 1.0, 1.0, 2.83814943547"
"0.0, 0.0, 0.834, 0.533, 0.515, 0.379, 0.844, 0.579, 0.711, 0.363, 0.528, 0.62, 0.315, 0.27, 0.684, 0.107, 0.106, 0.836, 1.0, 1.0, 3.47631875928"
"0.0, 0.0, 0.183, 0.321, 0.633, 0.845, 0.767, 0.827, 0.437, 0.722, 0.571, 0.703, 0.558, 0.571, 0.503, 0.267, 0.325, 0.214, 1.0, 1.0, 3.24145922087"
"0.0, 0.0, 0.626, 0.653, 0.765, 0.611, 0.369, 0.184, 0.695, 0.364, 0.64, 0.468, 0.161, 0.647, 0.665, 0.425, 0.192, 0.466, 1.0, 1.0, 5.51979467707"
"0.0, 0.0, 0.236, 0.638, 0.675, 0.222, 0.984, 0.288, 0.08, 0.218, 0.039, 0.523, 0.625, 0.832, 0.494, 0.475, 0.832, 0.479, 1.0, 1.0, 1.40445538851"
"0.0, 0.0, 0.854, 0.495, 0.551, 0.355, 0.77, 0.64, 0.685, 0.418, 0.471, 0.668, 0.327, 0.254, 0.667, 0.701, 0.192, 0.574, 1.0, 1.0, 4.31486473466"
"0.0, 0.0, 0.466, 0.939, 0.451, 0.44, 0.688, 0.495, 0.298, 0.587, 0.118, 0.314, 0.908, 0.571, 0.231, 0.636, 0.685, 0.502, 1.0, 1.0, 2.13721987739"
"0.0, 0.0, 0.36, 0.723, 0.21, 0.49, 0.032, 0.704, 0.258, 0.434, 0.647, 0.935, 0.812, 0.164, 0.631, 0.299, 0.628, 0.789, 1.0, 1.0, 1.37555157071"
"0.0, 0.0, 0.374, 0.486, 0.539, 0.152, 0.489, 0.371, 0.749, 0.7, 0.287, 0.805, 0.498, 0.547, 0.324, 0.267, 0.632, 0.503, 1.0, 1.0, 5.66661207423"
"0.0, 0.0, 0.741, 0.317, 0.53, 0.473, 0.237, 0.427, 0.808, 0.81, 0.443, 0.678, 0.239, 0.762, 0.586, 0.728, 0.349, 0.138, 1.0, 1.0, 3.45104861414"
"0.0, 0.0, 0.676, 0.778, 0.254, 0.877, 0.637, 0.179, 0.647, 0.062, 0.468, 0.405, 0.128, 0.777, 0.184, 0.407, 0.056, 0.131, 1.0, 1.0, 3.48146830854"
"0.0, 0.0, 0.333, 0.416, 0.143, 0.516, 0.554, 0.744, 0.3, 0.734, 0.516, 0.514, 0.747, 0.778, 0.563, 0.577, 0.595, 0.542, 1.0, 1.0, 4.44001204300"
"0.0, 0.0, 0.773, 0.748, 0.434, 0.06, 0.972, 0.262, 0.167, 0.584, 0.078, 0.419, 0.705, 0.616, 0.351, 0.518, 0.775, 0.528, 1.0, 1.0, 1.48411769705"
"0.0, 0.0, 0.366, 0.278, 0.025, 0.488, 0.672, 0.617, 0.915, 0.651, 0.861, 0.796, 0.479, 0.851, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 1.04852231611"
"0.0, 0.0, 0.769, 0.195, 0.179, 0.386, 0.233, 0.64, 0.653, 0.848, 0.631, 0.811, 0.175, 0.698, 0.486, 0.734, 0.356, 0.172, 1.0, 1.0, 3.71367008841"
"0.0, 0.0, 0.46, 0.655, 0.679, 0.25, 0.928, 0.349, 0.083, 0.217, 0.377, 0.226, 0.793, 0.567, 0.368, 0.414, 0.337, 0.609, 1.0, 1.0, 1.48737310600"
"0.0, 0.0, 0.834, 0.533, 0.515, 0.379, 0.844, 0.579, 0.711, 0.363, 0.529, 0.231, 0.911, 0.466, 0.213, 0.546, 0.697, 0.677, 1.0, 1.0, 4.23263581977"
"0.0, 0.0, 0.431, 0.275, 0.219, 0.495, 0.423, 0.818, 0.932, 0.781, 0.713, 0.912, 0.132, 0.799, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 1.9490236107"
"0.0, 0.0, 0.497, 0.39, 0.306, 0.625, 0.485, 0.659, 0.947, 0.716, 0.799, 0.751, 0.425, 0.754, 0.267, 0.511, 0.175, 0.317, 1.0, 1.0, 3.17715859234"
"0.0, 0.0, 0.4, 0.379, 0.453, 0.785, 0.289, 0.471, 0.72, 0.264, 0.676, 0.941, 0.046, 0.787, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 2.63214476946"
"0.0, 0.0, 0.305, 0.527, 0.559, 0.126, 0.713, 0.517, 0.777, 0.778, 0.837, 0.607, 0.641, 0.113, 0.755, 0.615, 0.328, 0.892, 1.0, 1.0, 4.58451102567"
"0.0, 0.0, 0.321, 0.27, 0.23, 0.448, 0.429, 0.88, 0.823, 0.861, 0.564, 0.866, 0.059, 0.758, 0.294, 0.318, 0.117, 0.318, 1.0, 1.0, 3.60995114373"
"0.0, 0.0, 0.601, 0.425, 0.847, 0.38, 0.315, 0.097, 0.757, 0.293, 0.826, 0.493, 0.142, 0.553, 0.631, 0.213, 0.139, 0.477, 1.0, 1.0, 3.35062064379"
"0.0, 0.0, 0.164, 0.704, 0.573, 0.289, 0.636, 0.785, 0.357, 0.627, 0.731, 0.454, 0.318, 0.286, 0.474, 0.385, 0.41, 0.514, 1.0, 1.0, 5.12792004242"
"0.0, 0.0, 0.393, 0.456, 0.541, 0.109, 0.574, 0.323, 0.761, 0.712, 0.762, 0.754, 0.598, 0.448, 0.413, 0.469, 0.456, 0.771, 1.0, 1.0, 4.07467431124"
"0.0, 0.0, 0.4, 0.379, 0.453, 0.785, 0.289, 0.471, 0.72, 0.264, 0.57, 0.618, 0.431, 0.826, 0.614, 0.18, 0.603, 0.805, 1.0, 1.0, 5.02128641337"
"0.0, 0.0, 0.096, 0.569, 0.192, 0.527, 0.348, 0.69, 0.244, 0.473, 0.648, 0.327, 0.57, 0.366, 0.469, 0.25, 0.519, 0.634, 1.0, 1.0, 8.12383425694"
"0.0, 0.0, 0.092, 0.509, 0.305, 0.266, 0.369, 0.781, 0.492, 0.441, 0.508, 0.176, 0.325, 0.445, 0.351, 0.488, 0.32, 0.471, 1.0, 1.0, 7.86391078568"
"0.0, 0.0, 0.235, 0.977, 0.38, 0.165, 0.45, 0.747, 0.534, 0.206, 0.363, 0.07, 0.361, 0.572, 0.711, 0.472, 0.378, 0.322, 1.0, 1.0, 2.27766924965"
"0.0, 0.0, 0.064, 0.488, 0.295, 0.594, 0.5, 0.723, 0.277, 0.499, 0.702, 0.365, 0.523, 0.388, 0.43, 0.244, 0.544, 0.58, 1.0, 1.0, 6.22704261633"
"0.0, 0.0, 0.397, 0.603, 0.61, 0.553, 0.763, 0.354, 0.086, 0.492, 0.371, 0.156, 0.673, 0.322, 0.288, 0.337, 0.071, 0.877, 1.0, 1.0, 4.84811913316"
"0.0, 0.0, 0.03, 0.531, 0.188, 0.416, 0.672, 0.617, 0.674, 0.276, 0.375, 0.564, 0.922, 0.261, 0.25, 0.901, 0.433, 0.372, 1.0, 1.0, 1.81298853426"
"0.0, 0.0, 0.263, 0.602, 0.616, 0.274, 0.687, 0.71, 0.327, 0.725, 0.733, 0.459, 0.363, 0.27, 0.471, 0.451, 0.301, 0.571, 1.0, 1.0, 7.10054119016"
"0.0, 0.0, 0.587, 0.442, 0.817, 0.402, 0.328, 0.09, 0.754, 0.321, 0.75, 0.462, 0.151, 0.471, 0.573, 0.225, 0.285, 0.413, 1.0, 1.0, 5.42445608771"
"0.0, 0.0, 0.36, 0.723, 0.21, 0.49, 0.032, 0.704, 0.258, 0.754, 0.316, 0.482, 0.81, 0.391, 0.78, 0.264, 0.393, 0.235, 1.0, 1.0, 3.67605939588"
"0.0, 0.0, 0.164, 0.704, 0.573, 0.289, 0.636, 0.785, 0.357, 0.627, 0.731, 0.454, 0.325, 0.286, 0.474, 0.385, 0.41, 0.514, 1.0, 1.0, 5.14194031016"
"0.0, 0.0, 0.238, 0.475, 0.363, 0.717, 0.345, 0.619, 0.515, 0.32, 0.628, 0.477, 0.464, 0.561, 0.471, 0.205, 0.32, 0.715, 1.0, 1.0, 8.96902775313"
"0.0, 0.0, 0.03, 0.531, 0.188, 0.537, 0.427, 0.687, 0.241, 0.403, 0.732, 0.289, 0.51, 0.391, 0.78, 0.264, 0.267, 0.502, 1.0, 1.0, 4.75713812195"
"0.0, 0.0, 0.173, 0.193, 0.403, 0.314, 0.753, 0.034, 0.248, 0.226, 0.886, 0.247, 0.76, 0.862, 0.461, 0.239, 0.528, 0.81, 1.0, 1.0, 5.59459695832"
"0.0, 0.0, 0.188, 0.414, 0.512, 0.233, 0.73, 0.3, 0.276, 0.461, 0.833, 0.304, 0.507, 0.601, 0.511, 0.205, 0.466, 0.651, 1.0, 1.0, 3.94266945979"
"0.0, 0.0, 0.381, 0.58, 0.603, 0.29, 0.703, 0.696, 0.398, 0.663, 0.68, 0.5, 0.355, 0.266, 0.51, 0.501, 0.279, 0.571, 1.0, 1.0, 8.04100301842"
"0.0, 0.0, 0.458, 0.716, 0.493, 0.137, 0.98, 0.275, 0.142, 0.353, 0.064, 0.448, 0.684, 0.782, 0.458, 0.496, 0.806, 0.493, 1.0, 1.0, 1.22419565665"
"0.0, 0.0, 0.333, 0.416, 0.143, 0.516, 0.554, 0.744, 0.3, 0.734, 0.516, 0.514, 0.747, 0.778, 0.231, 0.636, 0.685, 0.502, 1.0, 1.0, 4.49559667886"
"0.0, 0.0, 0.636, 0.457, 0.79, 0.463, 0.332, 0.182, 0.717, 0.388, 0.751, 0.511, 0.252, 0.481, 0.49, 0.211, 0.34, 0.481, 1.0, 1.0, 5.40176563820"
"0.0, 0.0, 0.242, 0.294, 0.349, 0.74, 0.65, 0.839, 0.643, 0.809, 0.568, 0.786, 0.221, 0.65, 0.354, 0.288, 0.267, 0.25, 1.0, 1.0, 5.27763542908"
"0.0, 0.0, 0.064, 0.488, 0.295, 0.594, 0.5, 0.723, 0.277, 0.499, 0.702, 0.365, 0.523, 0.388, 0.368, 0.414, 0.337, 0.609, 1.0, 1.0, 6.16754928848"
"0.0, 0.0, 0.621, 0.607, 0.781, 0.567, 0.329, 0.263, 0.688, 0.459, 0.644, 0.542, 0.167, 0.654, 0.624, 0.514, 0.232, 0.389, 1.0, 1.0, 5.69442110849"
"0.0, 0.0, 0.723, 0.575, 0.583, 0.279, 0.896, 0.507, 0.423, 0.277, 0.476, 0.229, 0.84, 0.529, 0.313, 0.501, 0.421, 0.661, 1.0, 1.0, 5.77573547444"
"0.0, 0.0, 0.173, 0.193, 0.403, 0.314, 0.753, 0.034, 0.248, 0.226, 0.886, 0.247, 0.76, 0.862, 0.368, 0.414, 0.337, 0.609, 1.0, 1.0, 2.29920669693"
"0.0, 0.0, 0.73, 0.598, 0.539, 0.384, 0.811, 0.537, 0.589, 0.351, 0.438, 0.294, 0.88, 0.538, 0.258, 0.576, 0.706, 0.604, 1.0, 1.0, 5.96453051131"
"0.0, 0.0, 0.52, 0.331, 0.703, 0.44, 0.354, 0.654, 0.819, 0.822, 0.701, 0.858, 0.147, 0.714, 0.391, 0.632, 0.28, 0.099, 1.0, 1.0, 2.18218392493"
"0.0, 0.0, 0.497, 0.39, 0.025, 0.488, 0.672, 0.617, 0.915, 0.651, 0.861, 0.796, 0.479, 0.851, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 1.05507688984"
"0.0, 0.0, 0.415, 0.651, 0.678, 0.244, 0.939, 0.336, 0.082, 0.217, 0.309, 0.285, 0.759, 0.62, 0.393, 0.426, 0.436, 0.583, 1.0, 1.0, 1.47808384851"
"0.0, 0.0, 0.152, 0.484, 0.166, 0.522, 0.455, 0.708, 0.278, 0.519, 0.62, 0.432, 0.668, 0.598, 0.725, 0.371, 0.385, 0.524, 1.0, 1.0, 6.38554221062"
"0.0, 0.0, 0.25, 0.352, 0.077, 0.416, 0.672, 0.517, 0.777, 0.778, 0.837, 0.607, 0.641, 0.113, 0.755, 0.615, 0.328, 0.892, 1.0, 1.0, 2.01496563668"
"0.0, 0.0, 0.515, 0.373, 0.606, 0.411, 0.369, 0.338, 0.818, 0.527, 0.785, 0.637, 0.154, 0.642, 0.514, 0.273, 0.217, 0.28, 1.0, 1.0, 4.41187207397"
"0.0, 0.0, 0.462, 0.311, 0.519, 0.459, 0.398, 0.68, 0.842, 0.513, 0.772, 0.819, 0.146, 0.695, 0.305, 0.303, 0.148, 0.226, 1.0, 1.0, 2.75599488988"
"0.0, 0.0, 0.092, 0.509, 0.305, 0.266, 0.369, 0.781, 0.492, 0.441, 0.508, 0.796, 0.479, 0.851, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 3.45044312792"
"0.0, 0.0, 0.342, 0.293, 0.035, 0.473, 0.672, 0.617, 0.915, 0.651, 0.861, 0.796, 0.479, 0.851, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 1.03817144960"
"0.0, 0.0, 0.116, 0.614, 0.198, 0.526, 0.21, 0.696, 0.251, 0.623, 0.49, 0.389, 0.595, 0.391, 0.78, 0.264, 0.313, 0.37, 1.0, 1.0, 5.52444637203"
"0.0, 0.0, 0.344, 0.51, 0.594, 0.136, 0.365, 0.239, 0.709, 0.601, 0.403, 0.856, 0.64, 0.466, 0.213, 0.546, 0.697, 0.677, 1.0, 1.0, 3.72047661980"
"0.0, 0.0, 0.245, 0.334, 0.567, 0.801, 0.71, 0.793, 0.539, 0.72, 0.616, 0.712, 0.531, 0.607, 0.455, 0.315, 0.295, 0.234, 1.0, 1.0, 5.01783588434"
"0.0, 0.0, 0.506, 0.439, 0.693, 0.205, 0.245, 0.501, 0.718, 0.808, 0.525, 0.83, 0.295, 0.598, 0.403, 0.738, 0.49, 0.178, 1.0, 1.0, 4.96331752981"
"0.0, 0.0, 0.164, 0.704, 0.573, 0.289, 0.636, 0.785, 0.357, 0.627, 0.375, 0.564, 0.922, 0.261, 0.25, 0.901, 0.433, 0.372, 1.0, 1.0, 3.60319571090"
"0.0, 0.0, 0.511, 0.667, 0.533, 0.445, 0.8, 0.318, 0.161, 0.575, 0.319, 0.171, 0.72, 0.35, 0.273, 0.479, 0.196, 0.837, 1.0, 1.0, 4.30861232503"
"0.0, 0.0, 0.708, 0.621, 0.209, 0.226, 0.693, 0.546, 0.393, 0.779, 0.413, 0.386, 0.793, 0.554, 0.471, 0.557, 0.624, 0.647, 1.0, 1.0, 5.37280348700"
"0.0, 0.0, 0.25, 0.352, 0.077, 0.416, 0.672, 0.617, 0.915, 0.651, 0.861, 0.796, 0.479, 0.851, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 0.988771693994"
"0.0, 0.0, 0.406, 0.837, 0.598, 0.336, 0.737, 0.348, 0.115, 0.359, 0.076, 0.522, 0.749, 0.785, 0.42, 0.663, 0.748, 0.355, 1.0, 1.0, 3.11591097461"
"0.0, 0.0, 0.283, 0.381, 0.091, 0.474, 0.589, 0.666, 0.486, 0.713, 0.762, 0.7, 0.547, 0.811, 0.26, 0.485, 0.33, 0.358, 1.0, 1.0, 3.29826811640"
"0.0, 0.0, 0.03, 0.531, 0.188, 0.537, 0.427, 0.704, 0.258, 0.754, 0.316, 0.482, 0.81, 0.391, 0.78, 0.264, 0.393, 0.235, 1.0, 1.0, 3.75902931190"
"0.0, 0.0, 0.688, 0.211, 0.148, 0.406, 0.32, 0.635, 0.705, 0.808, 0.677, 0.808, 0.235, 0.728, 0.425, 0.668, 0.295, 0.163, 1.0, 1.0, 4.04754359265"
"0.0, 0.0, 0.31, 0.459, 0.308, 0.306, 0.567, 0.523, 0.87, 0.689, 0.693, 0.801, 0.492, 0.622, 0.243, 0.303, 0.295, 0.357, 1.0, 1.0, 4.81946651409"
"0.0, 0.0, 0.188, 0.414, 0.512, 0.233, 0.73, 0.3, 0.276, 0.461, 0.833, 0.304, 0.507, 0.601, 0.511, 0.205, 0.466, 0.771, 1.0, 1.0, 3.80016329767"
"0.0, 0.0, 0.134, 0.512, 0.355, 0.238, 0.437, 0.728, 0.549, 0.508, 0.573, 0.262, 0.388, 0.378, 0.431, 0.513, 0.321, 0.555, 1.0, 1.0, 9.08173596785"
"0.0, 0.0, 0.521, 0.517, 0.57, 0.374, 0.413, 0.785, 0.354, 0.666, 0.48, 0.548, 0.453, 0.238, 0.612, 0.346, 0.339, 0.592, 1.0, 1.0, 7.90797759009"
"0.0, 0.0, 0.626, 0.653, 0.765, 0.611, 0.369, 0.202, 0.695, 0.364, 0.75, 0.462, 0.151, 0.471, 0.573, 0.225, 0.285, 0.413, 1.0, 1.0, 5.21925913725"
"0.0, 0.0, 0.414, 0.52, 0.557, 0.171, 0.723, 0.541, 0.758, 0.706, 0.763, 0.619, 0.578, 0.141, 0.737, 0.632, 0.3, 0.828, 1.0, 1.0, 6.02271311161"
"0.0, 0.0, 0.791, 0.559, 0.477, 0.72, 0.7, 0.325, 0.651, 0.386, 0.466, 0.615, 0.286, 0.691, 0.651, 0.751, 0.276, 0.532, 1.0, 1.0, 7.15098117434"
"0.0, 0.0, 0.321, 0.379, 0.453, 0.785, 0.289, 0.471, 0.72, 0.264, 0.676, 0.941, 0.046, 0.787, 0.184, 0.407, 0.053, 0.131, 1.0, 1.0, 2.3486463849"
"0.0, 0.0, 0.294, 0.492, 0.462, 0.184, 0.704, 0.537, 0.766, 0.694, 0.764, 0.607, 0.679, 0.166, 0.651, 0.652, 0.333, 0.778, 1.0, 1.0, 5.67912757650"
"0.0, 0.0, 0.297, 0.658, 0.43, 0.383, 0.542, 0.707, 0.284, 0.732, 0.402, 0.466, 0.501, 0.321, 0.672, 0.364, 0.344, 0.373, 1.0, 1.0, 10.4392089745"
"0.0, 0.0, 0.344, 0.51, 0.592, 0.136, 0.365, 0.239, 0.709, 0.601, 0.403, 0.856, 0.64, 0.489, 0.287, 0.205, 0.466, 0.651, 1.0, 1.0, 4.34697860974"
"0.0, 0.0, 0.434, 0.434, 0.612, 0.217, 0.434, 0.244, 0.753, 0.672, 0.422, 0.786, 0.547, 0.586, 0.352, 0.345, 0.5, 0.523, 1.0, 1.0, 6.55229910492"
"0.0, 0.0, 0.432, 0.678, 0.361, 0.495, 0.582, 0.676, 0.298, 0.636, 0.397, 0.442, 0.852, 0.668, 0.463, 0.617, 0.636, 0.521, 1.0, 1.0, 8.02103507266"
"0.0, 0.0, 0.374, 0.486, 0.539, 0.152, 0.489, 0.371, 0.749, 0.7, 0.287, 0.805, 0.498, 0.547, 0.324, 0.546, 0.697, 0.677, 1.0, 1.0, 5.74282913215"
"0.0, 0.0, 0.614, 0.678, 0.208, 0.799, 0.644, 0.266, 0.7, 0.179, 0.546, 0.483, 0.198, 0.791, 0.184, 0.407, 0.055, 0.131, 1.0, 1.0, 5.46852242338"
"0.0, 0.0, 0.264, 0.639, 0.577, 0.17, 0.555, 0.422, 0.593, 0.608, 0.607, 0.703, 0.559, 0.445, 0.372, 0.278, 0.525, 0.53, 1.0, 1.0, 9.07701777821"
"0.0, 0.0, 0.834, 0.533, 0.515, 0.379, 0.844, 0.579, 0.711, 0.363, 0.529, 0.231, 0.911, 0.466, 0.213, 0.546, 0.357, 0.323, 1.0, 1.0, 4.12140368880"
"0.0, 0.0, 0.522, 0.673, 0.63, 0.212, 0.936, 0.339, 0.099, 0.29, 0.317, 0.264, 0.775, 0.576, 0.364, 0.434, 0.424, 0.592, 1.0, 1.0, 1.67540674639"
"0.0, 0.0, 0.631, 0.629, 0.667, 0.698, 0.414, 0.141, 0.649, 0.333, 0.539, 0.483, 0.153, 0.644, 0.606, 0.472, 0.376, 0.415, 1.0, 1.0, 7.20163830967"
"0.0, 0.0, 0.544, 0.505, 0.614, 0.391, 0.396, 0.664, 0.426, 0.61, 0.534, 0.54, 0.412, 0.286, 0.587, 0.319, 0.339, 0.569, 1.0, 1.0, 11.6260288608"
"0.0, 0.0, 0.353, 0.311, 0.505, 0.576, 0.509, 0.739, 0.735, 0.815, 0.645, 0.803, 0.188, 0.683, 0.383, 0.401, 0.273, 0.214, 1.0, 1.0, 4.76131195237"
"0.0, 0.0, 0.245, 0.334, 0.567, 0.801, 0.71, 0.793, 0.539, 0.72, 0.785, 0.637, 0.154, 0.642, 0.514, 0.273, 0.217, 0.28, 1.0, 1.0, 4.11860182372"
